Line,Day,Value
AZ_to_NV,5,0.0
AZ_to_AZ_MX_NW,5,0.0
AR_to_LA,5,0.0
AR_to_MS,5,0.0
AR_to_MO,5,0.0
AR_to_OK,5,0.0
AR_to_TX,5,0.0
CA_to_AZ,5,0.0
CA_to_NV,5,0.0
CA_to_CA_MX_NW,5,0.0
CO_to_KS,5,0.0
CO_to_NE,5,0.0
CO_to_NM,5,0.0
CO_to_OK,5,0.0
CO_to_UT,5,0.0
CO_to_WY,5,0.0
CT_to_MA,5,0.0
CT_to_NY,5,0.0
CT_to_RI,5,0.0
DE_to_MD,5,0.0
DE_to_NJ,5,0.0
GA_to_AL,5,0.0
GA_to_FL,5,0.0
GA_to_SC,5,0.0
GA_to_TN,5,0.0
ID_to_NV,5,0.0
ID_to_OR,5,0.0
ID_to_UT,5,0.0
ID_to_WA,5,0.0
ID_to_WY,5,0.0
IL_to_IN,5,0.0
IL_to_IA,5,0.0
IL_to_KY,5,0.0
IL_to_MO,5,0.0
IL_to_WI,5,0.0
IN_to_IL,5,0.0
IN_to_KY,5,0.0
IN_to_MI,5,0.0
IN_to_OH,5,0.0
IA_to_IL,5,0.0
IA_to_MN,5,0.0
IA_to_SD,5,0.0
KS_to_CO,5,0.0
KS_to_MO,5,0.0
KS_to_NE,5,0.0
KS_to_OK,5,0.0
KY_to_IL,5,0.0
KY_to_IN,5,0.0
KY_to_OH,5,0.0
KY_to_TN,5,0.0
KY_to_VA,5,0.0
KY_to_WV,5,0.0
LA_to_AR,5,0.0
LA_to_MS,5,0.0
LA_to_TX,5,0.0
ME_to_NH,5,0.0
ME_to_ME_CN_E,5,0.0
MD_to_DC,5,0.0
MD_to_DE,5,0.0
MD_to_PA,5,0.0
MD_to_VA,5,0.0
MD_to_WV,5,0.0
MA_to_CT,5,0.0
MA_to_NH,5,0.0
MA_to_RI,5,0.0
MI_to_IN,5,0.0
MI_to_OH,5,0.0
MI_to_WI,5,0.0
MI_to_MI_CN_E,5,0.0
MN_to_IA,5,0.0
MN_to_ND,5,0.0
MN_to_WI,5,0.0
MN_to_MN_CN_W,5,0.0
MS_to_AL,5,0.0
MS_to_AR,5,0.0
MS_to_LA,5,0.0
MS_to_TN,5,0.0
MO_to_AR,5,0.0
MO_to_IL,5,0.0
MO_to_IA,5,0.0
MT_to_ND,5,0.0
MT_to_WY,5,0.0
MT_to_MT_CN_W,5,0.0
NE_to_CO,5,0.0
NE_to_IA,5,0.0
NE_to_KS,5,0.0
NE_to_SD,5,0.0
NV_to_CA,5,0.0
NV_to_OR,5,0.0
NH_to_ME,5,0.0
NH_to_MA,5,0.0
NH_to_NH_CN_E,5,0.0
NJ_to_NY,5,0.0
NJ_to_PA,5,0.0
NM_to_AZ,5,0.0
NM_to_CO,5,0.0
NM_to_TX,5,0.0
NY_to_CT,5,0.0
NY_to_MA,5,0.0
NY_to_NJ,5,0.0
NY_to_PA,5,0.0
NY_to_NY_CN_E,5,0.0
NC_to_SC,5,0.0
NC_to_VA,5,0.0
ND_to_MN,5,0.0
ND_to_MT,5,0.0
ND_to_SD,5,0.0
ND_to_ND_CN_W,5,0.0
OH_to_IN,5,0.0
OH_to_KY,5,0.0
OH_to_MI,5,0.0
OH_to_PA,5,0.0
OH_to_WV,5,0.0
OK_to_AR,5,0.0
OK_to_CO,5,0.0
OK_to_KS,5,0.0
OK_to_MO,5,0.0
OK_to_TX,5,0.0
OR_to_CA,5,0.0
OR_to_ID,5,0.0
OR_to_WA,5,0.0
PA_to_DE,5,0.0
PA_to_MD,5,0.0
PA_to_NJ,5,0.0
PA_to_NY,5,0.0
PA_to_OH,5,0.0
PA_to_WV,5,0.0
RI_to_CT,5,0.0
RI_to_MA,5,0.0
SC_to_GA,5,0.0
SC_to_NC,5,0.0
SD_to_IA,5,0.0
SD_to_MN,5,0.0
SD_to_NE,5,0.0
SD_to_ND,5,0.0
SD_to_WY,5,0.0
TN_to_AL,5,0.0
TN_to_AR,5,0.0
TN_to_GA,5,0.0
TN_to_KY,5,0.0
TN_to_MS,5,0.0
TN_to_VA,5,0.0
TX_to_AR,5,0.0
TX_to_LA,5,0.0
TX_to_NM,5,0.0
TX_to_OK,5,0.0
TX_to_TX_MX_NE,5,0.0
TX_to_TX_MX_SS,5,0.0
UT_to_CO,5,0.0
UT_to_ID,5,0.0
UT_to_NV,5,0.0
UT_to_WY,5,0.0
VA_to_DC,5,0.0
VA_to_MD,5,0.0
VA_to_NC,5,0.0
VA_to_TN,5,0.0
WA_to_ID,5,0.0
WA_to_OR,5,0.0
WA_to_WA_CN_W,5,0.0
WV_to_KY,5,0.0
WV_to_MD,5,0.0
WV_to_OH,5,0.0
WV_to_PA,5,0.0
WV_to_VA,5,0.0
WI_to_IL,5,0.0
WI_to_MI,5,0.0
WI_to_MN,5,0.0
WY_to_CO,5,0.0
WY_to_MT,5,0.0
WY_to_NE,5,0.0
WY_to_SD,5,0.0
WY_to_UT,5,0.0
ME_CN_E_to_ME,5,0.0
ME_CN_E_to_CN_E,5,0.0
NH_CN_E_to_NH,5,0.0
NH_CN_E_to_CN_E,5,0.0
VT_CN_E_to_VT,5,0.0
NY_CN_E_to_NY,5,0.0
NY_CN_E_to_CN_E,5,0.0
MI_CN_E_to_MI,5,0.0
MI_CN_E_to_CN_E,5,0.0
MN_CN_W_to_MN,5,0.0
MN_CN_W_to_CN_W,5,0.0
ND_CN_W_to_ND,5,0.0
ND_CN_W_to_CN_W,5,0.0
MT_CN_W_to_MT,5,0.0
MT_CN_W_to_CN_W,5,0.0
ID_CN_W_to_ID,5,0.0
WA_CN_W_to_WA,5,0.0
WA_CN_W_to_CN_W,5,0.0
TX_MX_NE_to_TX,5,0.0
TX_MX_NE_to_MX_NE,5,0.0
AZ_MX_NW_to_MX_NW,5,0.0
CA_MX_NW_to_CA,5,0.0
CA_MX_NW_to_MX_NW,5,0.0
TX_MX_SS_to_MX_SS,5,0.0
MX_NE_to_TX_MX_NE,5,0.0
MX_NE_to_MX_NW,5,0.0
MX_NE_to_MX_IW,5,0.0
MX_NE_to_MX_SS,5,0.0
MX_NW_to_CA_MX_NW,5,0.0
MX_IW_to_MX_CE,5,0.0
MX_CE_to_MX_IW,5,0.0
MX_SS_to_MX_NE,5,0.0
MX_SS_to_MX_IW,5,0.0
MX_SS_to_MX_CE,5,0.0
CN_E_to_ME_CN_E,5,0.0
CN_E_to_NH_CN_E,5,0.0
CN_E_to_VT_CN_E,5,0.0
CN_E_to_NY_CN_E,5,0.0
CN_E_to_MI_CN_E,5,0.0
CN_W_to_MN_CN_W,5,0.0
CN_W_to_ND_CN_W,5,0.0
CN_W_to_MT_CN_W,5,0.0
CN_W_to_ID_CN_W,5,0.0
CN_W_to_WA_CN_W,5,0.0
CN_W_to_CN_E,5,0.0
AL_to_FL,6,0.0
AL_to_GA,6,0.0
AL_to_MS,6,0.0
AL_to_TN,6,0.0
AZ_to_CA,6,0.0
AZ_to_NV,6,0.0
AZ_to_AZ_MX_NW,6,0.0
AR_to_LA,6,0.0
AR_to_MS,6,0.0
AR_to_MO,6,0.0
AR_to_OK,6,0.0
AR_to_TX,6,0.0
CA_to_AZ,6,0.0
CA_to_NV,6,0.0
CA_to_CA_MX_NW,6,0.0
CO_to_KS,6,0.0
CO_to_NE,6,0.0
CO_to_NM,6,0.0
CO_to_OK,6,0.0
CO_to_UT,6,0.0
CO_to_WY,6,0.0
CT_to_MA,6,0.0
CT_to_NY,6,0.0
CT_to_RI,6,0.0
DE_to_MD,6,0.0
DE_to_NJ,6,0.0
GA_to_AL,6,0.0
GA_to_FL,6,0.0
GA_to_SC,6,0.0
GA_to_TN,6,0.0
ID_to_NV,6,0.0
ID_to_OR,6,0.0
ID_to_UT,6,0.0
ID_to_WA,6,0.0
ID_to_WY,6,0.0
IL_to_IN,6,0.0
IL_to_IA,6,0.0
IL_to_KY,6,0.0
IL_to_MO,6,0.0
IL_to_WI,6,0.0
IN_to_IL,6,0.0
IN_to_KY,6,0.0
IN_to_MI,6,0.0
IN_to_OH,6,0.0
IA_to_IL,6,0.0
IA_to_MN,6,0.0
IA_to_SD,6,0.0
KS_to_CO,6,0.0
KS_to_MO,6,0.0
KS_to_NE,6,0.0
KS_to_OK,6,0.0
KY_to_IL,6,0.0
KY_to_IN,6,0.0
KY_to_OH,6,0.0
KY_to_TN,6,0.0
KY_to_VA,6,0.0
KY_to_WV,6,0.0
LA_to_AR,6,0.0
LA_to_MS,6,0.0
LA_to_TX,6,0.0
ME_to_NH,6,0.0
ME_to_ME_CN_E,6,0.0
MD_to_DC,6,0.0
MD_to_DE,6,0.0
MD_to_PA,6,0.0
MD_to_VA,6,0.0
MD_to_WV,6,0.0
MA_to_CT,6,0.0
MA_to_NH,6,0.0
MA_to_RI,6,0.0
MI_to_IN,6,0.0
MI_to_OH,6,0.0
MI_to_WI,6,0.0
MI_to_MI_CN_E,6,0.0
MN_to_IA,6,0.0
MN_to_ND,6,0.0
MN_to_WI,6,0.0
MN_to_MN_CN_W,6,0.0
MS_to_AL,6,0.0
MS_to_AR,6,0.0
MS_to_LA,6,0.0
MS_to_TN,6,0.0
MO_to_AR,6,0.0
MO_to_IL,6,0.0
MO_to_IA,6,0.0
MT_to_ND,6,0.0
MT_to_WY,6,0.0
MT_to_MT_CN_W,6,0.0
NE_to_CO,6,0.0
NE_to_IA,6,0.0
NE_to_KS,6,0.0
NE_to_SD,6,0.0
NV_to_CA,6,0.0
NV_to_OR,6,0.0
NH_to_ME,6,0.0
NH_to_MA,6,0.0
NH_to_NH_CN_E,6,0.0
NJ_to_NY,6,0.0
NJ_to_PA,6,0.0
NM_to_AZ,6,0.0
NM_to_CO,6,0.0
NM_to_TX,6,0.0
NY_to_CT,6,0.0
NY_to_MA,6,0.0
NY_to_NJ,6,0.0
NY_to_PA,6,0.0
NY_to_NY_CN_E,6,0.0
NC_to_SC,6,0.0
NC_to_VA,6,0.0
ND_to_MN,6,0.0
ND_to_MT,6,0.0
ND_to_SD,6,0.0
ND_to_ND_CN_W,6,0.0
OH_to_IN,6,0.0
OH_to_KY,6,0.0
OH_to_MI,6,0.0
OH_to_PA,6,0.0
OH_to_WV,6,0.0
OK_to_AR,6,0.0
OK_to_CO,6,0.0
OK_to_KS,6,0.0
OK_to_MO,6,0.0
OK_to_TX,6,0.0
OR_to_CA,6,0.0
OR_to_ID,6,0.0
OR_to_WA,6,0.0
PA_to_DE,6,0.0
PA_to_MD,6,0.0
PA_to_NJ,6,0.0
PA_to_NY,6,0.0
PA_to_OH,6,0.0
PA_to_WV,6,0.0
RI_to_CT,6,0.0
RI_to_MA,6,0.0
SC_to_GA,6,0.0
SC_to_NC,6,0.0
SD_to_IA,6,0.0
SD_to_MN,6,0.0
SD_to_NE,6,0.0
SD_to_ND,6,0.0
SD_to_WY,6,0.0
TN_to_AL,6,0.0
TN_to_AR,6,0.0
TN_to_GA,6,0.0
TN_to_KY,6,0.0
TN_to_MS,6,0.0
TN_to_VA,6,0.0
TX_to_AR,6,0.0
TX_to_LA,6,0.0
TX_to_NM,6,0.0
TX_to_OK,6,0.0
TX_to_TX_MX_NE,6,0.0
TX_to_TX_MX_SS,6,0.0
UT_to_CO,6,0.0
UT_to_ID,6,0.0
UT_to_NV,6,0.0
UT_to_WY,6,0.0
VA_to_DC,6,0.0
VA_to_MD,6,0.0
VA_to_NC,6,0.0
VA_to_TN,6,0.0
WA_to_ID,6,0.0
WA_to_OR,6,0.0
WA_to_WA_CN_W,6,0.0
WV_to_KY,6,0.0
WV_to_MD,6,0.0
WV_to_OH,6,0.0
WV_to_PA,6,0.0
WV_to_VA,6,0.0
WI_to_IL,6,0.0
WI_to_MI,6,0.0
WI_to_MN,6,0.0
WY_to_CO,6,0.0
WY_to_MT,6,0.0
WY_to_NE,6,0.0
WY_to_SD,6,0.0
WY_to_UT,6,0.0
ME_CN_E_to_ME,6,0.0
ME_CN_E_to_CN_E,6,0.0
NH_CN_E_to_NH,6,0.0
NH_CN_E_to_CN_E,6,0.0
VT_CN_E_to_VT,6,0.0
NY_CN_E_to_NY,6,0.0
NY_CN_E_to_CN_E,6,0.0
MI_CN_E_to_MI,6,0.0
MI_CN_E_to_CN_E,6,0.0
MN_CN_W_to_MN,6,0.0
MN_CN_W_to_CN_W,6,0.0
ND_CN_W_to_ND,6,0.0
ND_CN_W_to_CN_W,6,0.0
MT_CN_W_to_MT,6,0.0
MT_CN_W_to_CN_W,6,0.0
ID_CN_W_to_ID,6,0.0
WA_CN_W_to_WA,6,0.0
WA_CN_W_to_CN_W,6,0.0
TX_MX_NE_to_TX,6,0.0
TX_MX_NE_to_MX_NE,6,0.0
AZ_MX_NW_to_MX_NW,6,0.0
CA_MX_NW_to_CA,6,0.0
CA_MX_NW_to_MX_NW,6,0.0
TX_MX_SS_to_MX_SS,6,0.0
MX_NE_to_TX_MX_NE,6,0.0
MX_NE_to_MX_NW,6,0.0
MX_NE_to_MX_IW,6,0.0
MX_NE_to_MX_SS,6,0.0
MX_NW_to_CA_MX_NW,6,0.0
MX_IW_to_MX_CE,6,0.0
MX_CE_to_MX_IW,6,0.0
MX_SS_to_MX_NE,6,0.0
MX_SS_to_MX_IW,6,0.0
MX_SS_to_MX_CE,6,0.0
CN_E_to_ME_CN_E,6,0.0
CN_E_to_NH_CN_E,6,0.0
CN_E_to_VT_CN_E,6,0.0
CN_E_to_NY_CN_E,6,0.0
CN_E_to_MI_CN_E,6,0.0
CN_W_to_MN_CN_W,6,0.0
CN_W_to_ND_CN_W,6,0.0
CN_W_to_MT_CN_W,6,0.0
CN_W_to_ID_CN_W,6,0.0
CN_W_to_WA_CN_W,6,0.0
CN_W_to_CN_E,6,0.0
AL_to_FL,7,0.0
AL_to_GA,7,0.0
AL_to_MS,7,0.0
AL_to_TN,7,0.0
AZ_to_CA,7,0.0
AZ_to_NV,7,0.0
AZ_to_AZ_MX_NW,7,0.0
AR_to_LA,7,0.0
AR_to_MS,7,0.0
AR_to_MO,7,0.0
AR_to_OK,7,0.0
AR_to_TX,7,0.0
CA_to_AZ,7,0.0
CA_to_NV,7,0.0
CA_to_CA_MX_NW,7,0.0
CO_to_KS,7,0.0
CO_to_NE,7,0.0
CO_to_NM,7,0.0
CO_to_OK,7,0.0
CO_to_UT,7,0.0
CO_to_WY,7,0.0
CT_to_MA,7,0.0
CT_to_NY,7,0.0
CT_to_RI,7,0.0
DE_to_MD,7,0.0
DE_to_NJ,7,0.0
GA_to_AL,7,0.0
GA_to_FL,7,0.0
GA_to_SC,7,0.0
GA_to_TN,7,0.0
ID_to_NV,7,0.0
ID_to_OR,7,0.0
ID_to_UT,7,0.0
ID_to_WA,7,0.0
ID_to_WY,7,0.0
IL_to_IN,7,0.0
IL_to_IA,7,0.0
IL_to_KY,7,0.0
IL_to_MO,7,0.0
IL_to_WI,7,0.0
IN_to_IL,7,0.0
IN_to_KY,7,0.0
IN_to_MI,7,0.0
IN_to_OH,7,0.0
IA_to_IL,7,0.0
IA_to_MN,7,0.0
IA_to_SD,7,0.0
KS_to_CO,7,0.0
KS_to_MO,7,0.0
KS_to_NE,7,0.0
KS_to_OK,7,0.0
KY_to_IL,7,0.0
KY_to_IN,7,0.0
KY_to_OH,7,0.0
KY_to_TN,7,0.0
KY_to_VA,7,0.0
KY_to_WV,7,0.0
LA_to_AR,7,0.0
LA_to_MS,7,0.0
LA_to_TX,7,0.0
ME_to_NH,7,0.0
ME_to_ME_CN_E,7,0.0
MD_to_DC,7,0.0
MD_to_DE,7,0.0
MD_to_PA,7,0.0
MD_to_VA,7,0.0
MD_to_WV,7,0.0
MA_to_CT,7,0.0
MA_to_NH,7,0.0
MA_to_RI,7,0.0
MI_to_IN,7,0.0
MI_to_OH,7,0.0
MI_to_WI,7,0.0
MI_to_MI_CN_E,7,0.0
MN_to_IA,7,0.0
MN_to_ND,7,0.0
MN_to_WI,7,0.0
MN_to_MN_CN_W,7,0.0
MS_to_AL,7,0.0
MS_to_AR,7,0.0
MS_to_LA,7,0.0
MS_to_TN,7,0.0
MO_to_AR,7,0.0
MO_to_IL,7,0.0
MO_to_IA,7,0.0
MT_to_ND,7,0.0
MT_to_WY,7,0.0
MT_to_MT_CN_W,7,0.0
NE_to_CO,7,0.0
NE_to_IA,7,0.0
NE_to_KS,7,0.0
NE_to_SD,7,0.0
NV_to_CA,7,0.0
NV_to_OR,7,0.0
NH_to_ME,7,0.0
NH_to_MA,7,0.0
NH_to_NH_CN_E,7,0.0
NJ_to_NY,7,0.0
NJ_to_PA,7,0.0
NM_to_AZ,7,0.0
NM_to_CO,7,0.0
NM_to_TX,7,0.0
NY_to_CT,7,0.0
NY_to_MA,7,0.0
NY_to_NJ,7,0.0
NY_to_PA,7,0.0
NY_to_NY_CN_E,7,0.0
NC_to_SC,7,0.0
NC_to_VA,7,0.0
ND_to_MN,7,0.0
ND_to_MT,7,0.0
ND_to_SD,7,0.0
ND_to_ND_CN_W,7,0.0
OH_to_IN,7,0.0
OH_to_KY,7,0.0
OH_to_MI,7,0.0
OH_to_PA,7,0.0
OH_to_WV,7,0.0
OK_to_AR,7,0.0
OK_to_CO,7,0.0
OK_to_KS,7,0.0
OK_to_MO,7,0.0
OK_to_TX,7,0.0
OR_to_CA,7,0.0
OR_to_ID,7,0.0
OR_to_WA,7,0.0
PA_to_DE,7,0.0
PA_to_MD,7,0.0
PA_to_NJ,7,0.0
PA_to_NY,7,0.0
PA_to_OH,7,0.0
PA_to_WV,7,0.0
RI_to_CT,7,0.0
RI_to_MA,7,0.0
SC_to_GA,7,0.0
SC_to_NC,7,0.0
SD_to_IA,7,0.0
SD_to_MN,7,0.0
SD_to_NE,7,0.0
SD_to_ND,7,0.0
SD_to_WY,7,0.0
TN_to_AL,7,0.0
TN_to_AR,7,0.0
TN_to_GA,7,0.0
TN_to_KY,7,0.0
TN_to_MS,7,0.0
TN_to_VA,7,0.0
TX_to_AR,7,0.0
TX_to_LA,7,0.0
TX_to_NM,7,0.0
TX_to_OK,7,0.0
TX_to_TX_MX_NE,7,0.0
TX_to_TX_MX_SS,7,0.0
UT_to_CO,7,0.0
UT_to_ID,7,0.0
UT_to_NV,7,0.0
UT_to_WY,7,0.0
VA_to_DC,7,0.0
VA_to_MD,7,0.0
VA_to_NC,7,0.0
VA_to_TN,7,0.0
WA_to_ID,7,0.0
WA_to_OR,7,0.0
WA_to_WA_CN_W,7,0.0
WV_to_KY,7,0.0
WV_to_MD,7,0.0
WV_to_OH,7,0.0
WV_to_PA,7,0.0
WV_to_VA,7,0.0
WI_to_IL,7,0.0
WI_to_MI,7,0.0
WI_to_MN,7,0.0
WY_to_CO,7,0.0
WY_to_MT,7,0.0
WY_to_NE,7,0.0
WY_to_SD,7,0.0
WY_to_UT,7,0.0
ME_CN_E_to_ME,7,0.0
ME_CN_E_to_CN_E,7,0.0
NH_CN_E_to_NH,7,0.0
NH_CN_E_to_CN_E,7,0.0
VT_CN_E_to_VT,7,0.0
NY_CN_E_to_NY,7,0.0
NY_CN_E_to_CN_E,7,0.0
MI_CN_E_to_MI,7,0.0
MI_CN_E_to_CN_E,7,0.0
MN_CN_W_to_MN,7,0.0
MN_CN_W_to_CN_W,7,0.0
ND_CN_W_to_ND,7,0.0
ND_CN_W_to_CN_W,7,0.0
MT_CN_W_to_MT,7,0.0
MT_CN_W_to_CN_W,7,0.0
ID_CN_W_to_ID,7,0.0
WA_CN_W_to_WA,7,0.0
WA_CN_W_to_CN_W,7,0.0
TX_MX_NE_to_TX,7,0.0
TX_MX_NE_to_MX_NE,7,0.0
AZ_MX_NW_to_MX_NW,7,0.0
CA_MX_NW_to_CA,7,0.0
CA_MX_NW_to_MX_NW,7,0.0
TX_MX_SS_to_MX_SS,7,0.0
MX_NE_to_TX_MX_NE,7,0.0
MX_NE_to_MX_NW,7,0.0
MX_NE_to_MX_IW,7,0.0
MX_NE_to_MX_SS,7,0.0
MX_NW_to_CA_MX_NW,7,0.0
MX_IW_to_MX_CE,7,0.0
MX_CE_to_MX_IW,7,0.0
MX_SS_to_MX_NE,7,0.0
MX_SS_to_MX_IW,7,0.0
MX_SS_to_MX_CE,7,0.0
CN_E_to_ME_CN_E,7,0.0
CN_E_to_NH_CN_E,7,0.0
CN_E_to_VT_CN_E,7,0.0
CN_E_to_NY_CN_E,7,0.0
CN_E_to_MI_CN_E,7,0.0
CN_W_to_MN_CN_W,7,0.0
CN_W_to_ND_CN_W,7,0.0
CN_W_to_MT_CN_W,7,0.0
CN_W_to_ID_CN_W,7,0.0
CN_W_to_WA_CN_W,7,0.0
CN_W_to_CN_E,7,0.0
AL_to_FL,8,0.0
AL_to_GA,8,0.0
AL_to_MS,8,0.0
AL_to_TN,8,0.0
AZ_to_CA,8,0.0
AZ_to_NV,8,0.0
AZ_to_AZ_MX_NW,8,0.0
AR_to_LA,8,0.0
AR_to_MS,8,0.0
AR_to_MO,8,0.0
AR_to_OK,8,0.0
AR_to_TX,8,0.0
CA_to_AZ,8,0.0
CA_to_NV,8,0.0
CA_to_CA_MX_NW,8,0.0
CO_to_KS,8,0.0
CO_to_NE,8,0.0
CO_to_NM,8,0.0
CO_to_OK,8,0.0
CO_to_UT,8,0.0
CO_to_WY,8,0.0
CT_to_MA,8,0.0
CT_to_NY,8,0.0
CT_to_RI,8,0.0
DE_to_MD,8,0.0
DE_to_NJ,8,0.0
GA_to_AL,8,0.0
GA_to_FL,8,0.0
GA_to_SC,8,0.0
GA_to_TN,8,0.0
ID_to_NV,8,0.0
ID_to_OR,8,0.0
ID_to_UT,8,0.0
ID_to_WA,8,0.0
ID_to_WY,8,0.0
IL_to_IN,8,0.0
IL_to_IA,8,0.0
IL_to_KY,8,0.0
IL_to_MO,8,0.0
IL_to_WI,8,0.0
IN_to_IL,8,0.0
IN_to_KY,8,0.0
IN_to_MI,8,0.0
IN_to_OH,8,0.0
IA_to_IL,8,0.0
IA_to_MN,8,0.0
IA_to_SD,8,0.0
KS_to_CO,8,0.0
KS_to_MO,8,0.0
KS_to_NE,8,0.0
KS_to_OK,8,0.0
KY_to_IL,8,0.0
KY_to_IN,8,0.0
KY_to_OH,8,0.0
KY_to_TN,8,0.0
KY_to_VA,8,0.0
KY_to_WV,8,0.0
LA_to_AR,8,0.0
LA_to_MS,8,0.0
LA_to_TX,8,0.0
ME_to_NH,8,0.0
ME_to_ME_CN_E,8,0.0
MD_to_DC,8,0.0
MD_to_DE,8,0.0
MD_to_PA,8,0.0
MD_to_VA,8,0.0
MD_to_WV,8,0.0
MA_to_CT,8,0.0
MA_to_NH,8,0.0
MA_to_RI,8,0.0
MI_to_IN,8,0.0
MI_to_OH,8,0.0
MI_to_WI,8,0.0
MI_to_MI_CN_E,8,0.0
MN_to_IA,8,0.0
MN_to_ND,8,0.0
MN_to_WI,8,0.0
MN_to_MN_CN_W,8,0.0
MS_to_AL,8,0.0
MS_to_AR,8,0.0
MS_to_LA,8,0.0
MS_to_TN,8,0.0
MO_to_AR,8,0.0
MO_to_IL,8,0.0
MO_to_IA,8,0.0
MT_to_ND,8,0.0
MT_to_WY,8,0.0
MT_to_MT_CN_W,8,0.0
NE_to_CO,8,0.0
NE_to_IA,8,0.0
NE_to_KS,8,0.0
NE_to_SD,8,0.0
NV_to_CA,8,0.0
NV_to_OR,8,0.0
NH_to_ME,8,0.0
NH_to_MA,8,0.0
NH_to_NH_CN_E,8,0.0
NJ_to_NY,8,0.0
NJ_to_PA,8,0.0
NM_to_AZ,8,0.0
NM_to_CO,8,0.0
NM_to_TX,8,0.0
NY_to_CT,8,0.0
NY_to_MA,8,0.0
NY_to_NJ,8,0.0
NY_to_PA,8,0.0
NY_to_NY_CN_E,8,0.0
NC_to_SC,8,0.0
NC_to_VA,8,0.0
ND_to_MN,8,0.0
ND_to_MT,8,0.0
ND_to_SD,8,0.0
ND_to_ND_CN_W,8,0.0
OH_to_IN,8,0.0
OH_to_KY,8,0.0
OH_to_MI,8,0.0
OH_to_PA,8,0.0
OH_to_WV,8,0.0
OK_to_AR,8,0.0
OK_to_CO,8,0.0
OK_to_KS,8,0.0
OK_to_MO,8,0.0
OK_to_TX,8,0.0
OR_to_CA,8,0.0
OR_to_ID,8,0.0
OR_to_WA,8,0.0
PA_to_DE,8,0.0
PA_to_MD,8,0.0
PA_to_NJ,8,0.0
PA_to_NY,8,0.0
PA_to_OH,8,0.0
PA_to_WV,8,0.0
RI_to_CT,8,0.0
RI_to_MA,8,0.0
SC_to_GA,8,0.0
SC_to_NC,8,0.0
SD_to_IA,8,0.0
SD_to_MN,8,0.0
SD_to_NE,8,0.0
SD_to_ND,8,0.0
SD_to_WY,8,0.0
TN_to_AL,8,0.0
TN_to_AR,8,0.0
TN_to_GA,8,0.0
TN_to_KY,8,0.0
TN_to_MS,8,0.0
TN_to_VA,8,0.0
TX_to_AR,8,0.0
TX_to_LA,8,0.0
TX_to_NM,8,0.0
TX_to_OK,8,0.0
TX_to_TX_MX_NE,8,0.0
TX_to_TX_MX_SS,8,0.0
UT_to_CO,8,0.0
UT_to_ID,8,0.0
UT_to_NV,8,0.0
UT_to_WY,8,0.0
VA_to_DC,8,0.0
VA_to_MD,8,0.0
VA_to_NC,8,0.0
VA_to_TN,8,0.0
WA_to_ID,8,0.0
WA_to_OR,8,0.0
WA_to_WA_CN_W,8,0.0
WV_to_KY,8,0.0
WV_to_MD,8,0.0
WV_to_OH,8,0.0
WV_to_PA,8,0.0
WV_to_VA,8,0.0
WI_to_IL,8,0.0
WI_to_MI,8,0.0
WI_to_MN,8,0.0
WY_to_CO,8,0.0
WY_to_MT,8,0.0
WY_to_NE,8,0.0
WY_to_SD,8,0.0
WY_to_UT,8,0.0
ME_CN_E_to_ME,8,0.0
ME_CN_E_to_CN_E,8,0.0
NH_CN_E_to_NH,8,0.0
NH_CN_E_to_CN_E,8,0.0
VT_CN_E_to_VT,8,0.0
NY_CN_E_to_NY,8,0.0
NY_CN_E_to_CN_E,8,0.0
MI_CN_E_to_MI,8,0.0
MI_CN_E_to_CN_E,8,0.0
MN_CN_W_to_MN,8,0.0
MN_CN_W_to_CN_W,8,0.0
ND_CN_W_to_ND,8,0.0
ND_CN_W_to_CN_W,8,0.0
MT_CN_W_to_MT,8,0.0
MT_CN_W_to_CN_W,8,0.0
ID_CN_W_to_ID,8,0.0
WA_CN_W_to_WA,8,0.0
WA_CN_W_to_CN_W,8,0.0
TX_MX_NE_to_TX,8,0.0
TX_MX_NE_to_MX_NE,8,0.0
AZ_MX_NW_to_MX_NW,8,0.0
CA_MX_NW_to_CA,8,0.0
CA_MX_NW_to_MX_NW,8,0.0
TX_MX_SS_to_MX_SS,8,0.0
MX_NE_to_TX_MX_NE,8,0.0
MX_NE_to_MX_NW,8,0.0
MX_NE_to_MX_IW,8,0.0
MX_NE_to_MX_SS,8,0.0
MX_NW_to_CA_MX_NW,8,0.0
MX_IW_to_MX_CE,8,0.0
MX_CE_to_MX_IW,8,0.0
MX_SS_to_MX_NE,8,0.0
MX_SS_to_MX_IW,8,0.0
MX_SS_to_MX_CE,8,0.0
CN_E_to_ME_CN_E,8,0.0
CN_E_to_NH_CN_E,8,0.0
CN_E_to_VT_CN_E,8,0.0
CN_E_to_NY_CN_E,8,0.0
CN_E_to_MI_CN_E,8,0.0
CN_W_to_MN_CN_W,8,0.0
CN_W_to_ND_CN_W,8,0.0
CN_W_to_MT_CN_W,8,0.0
CN_W_to_ID_CN_W,8,0.0
CN_W_to_WA_CN_W,8,0.0
CN_W_to_CN_E,8,0.0
AL_to_FL,9,0.0
AL_to_GA,9,0.0
AL_to_MS,9,0.0
AL_to_TN,9,0.0
AZ_to_CA,9,0.0
AZ_to_NV,9,0.0
AZ_to_AZ_MX_NW,9,0.0
AR_to_LA,9,0.0
AR_to_MS,9,0.0
AR_to_MO,9,0.0
