Node,Day,Value
NH,191,1.4000000000000001
NJ,191,0.2
NM,191,0.0
NY,191,0.0
NC,191,0.45
ND,191,0.0
OH,191,0.0
OK,191,0.0
OR,191,0.0
PA,191,0.0
RI,191,1.5
SC,191,0.5
SD,191,0.0
TN,191,0.0
TX,191,0.0
UT,191,0.0
VA,191,0.0
VT,191,0.37
WA,191,0.22999999999999998
WV,191,0.0
WI,191,0.02
WY,191,0.0
ME_CN_E,191,1.25
NH_CN_E,191,0.6500000000000001
VT_CN_E,191,0.35
NY_CN_E,191,0.05
MI_CN_E,191,0.04999999999999999
MN_CN_W,191,0.020000000000000004
ND_CN_W,191,0.0
MT_CN_W,191,0.0
ID_CN_W,191,0.15
WA_CN_W,191,0.19999999999999998
TX_MX_NE,191,0.0
AZ_MX_NW,191,-0.36
CA_MX_NW,191,0.0
TX_MX_SS,191,0.0
MX_NE,191,0.0
MX_NW,191,-0.18
MX_IW,191,0.0
MX_CE,191,-0.0
MX_SS,191,0.0
CN_E,191,0.25
CN_W,191,0.0
AL,192,0.0
AZ,192,0.0
AR,192,0.0
CA,192,0.0
CO,192,0.0
CT,192,1.3
DC,192,0.05
DE,192,0.15000000000000002
FL,192,0.0
GA,192,0.4
ID,192,0.18
IL,192,0.0
IN,192,0.0
IA,192,0.05
KS,192,0.0
KY,192,0.0
LA,192,0.0
ME,192,1.37
MD,192,0.0
MA,192,1.5
MI,192,0.0
MN,192,0.05
MS,192,0.0
MO,192,0.05
MT,192,0.0
NE,192,0.0
NV,192,0.03
NH,192,1.4000000000000001
NJ,192,0.2
NM,192,0.0
NY,192,0.0
NC,192,0.45
ND,192,0.0
OH,192,0.0
OK,192,0.0
OR,192,0.0
PA,192,0.0
RI,192,1.5
SC,192,0.5
SD,192,0.0
TN,192,0.0
TX,192,0.0
UT,192,0.0
VA,192,0.0
VT,192,0.37
WA,192,0.22999999999999998
WV,192,0.0
WI,192,0.02
WY,192,0.0
ME_CN_E,192,1.25
NH_CN_E,192,0.6500000000000001
VT_CN_E,192,0.35
NY_CN_E,192,0.05
MI_CN_E,192,0.04999999999999999
MN_CN_W,192,0.020000000000000004
ND_CN_W,192,0.0
MT_CN_W,192,0.0
ID_CN_W,192,0.15
WA_CN_W,192,0.19999999999999998
TX_MX_NE,192,0.0
AZ_MX_NW,192,-0.36
CA_MX_NW,192,0.0
TX_MX_SS,192,0.0
MX_NE,192,0.0
MX_NW,192,-0.18
MX_IW,192,0.0
MX_CE,192,-0.0
MX_SS,192,0.0
CN_E,192,0.25
CN_W,192,0.0
AL,193,0.0
AZ,193,0.0
AR,193,0.0
CA,193,0.0
CO,193,0.0
CT,193,1.3
DC,193,0.05
DE,193,0.15000000000000002
FL,193,0.0
GA,193,0.4
ID,193,0.18
IL,193,0.0
IN,193,0.0
IA,193,0.05
KS,193,0.0
KY,193,0.0
LA,193,0.0
ME,193,1.37
MD,193,0.0
MA,193,1.5
MI,193,0.0
MN,193,0.05
MS,193,0.0
MO,193,0.05
MT,193,0.0
NE,193,0.0
NV,193,0.03
NH,193,1.4000000000000001
NJ,193,0.2
NM,193,0.0
NY,193,0.0
NC,193,0.45
ND,193,0.0
OH,193,0.0
OK,193,0.0
OR,193,0.0
PA,193,0.0
RI,193,1.5
SC,193,0.5
SD,193,0.0
TN,193,0.0
TX,193,0.0
UT,193,0.0
VA,193,0.0
VT,193,0.37
WA,193,0.22999999999999998
WV,193,0.0
WI,193,0.02
WY,193,0.0
ME_CN_E,193,1.25
NH_CN_E,193,0.6500000000000001
VT_CN_E,193,0.35
NY_CN_E,193,0.05
MI_CN_E,193,0.04999999999999999
MN_CN_W,193,0.020000000000000004
ND_CN_W,193,0.0
MT_CN_W,193,0.0
ID_CN_W,193,0.15
WA_CN_W,193,0.19999999999999998
TX_MX_NE,193,0.0
AZ_MX_NW,193,-0.36
CA_MX_NW,193,0.0
TX_MX_SS,193,0.0
MX_NE,193,0.0
MX_NW,193,-0.18
MX_IW,193,0.0
MX_CE,193,-0.0
MX_SS,193,0.0
CN_E,193,0.25
CN_W,193,0.0
AL,194,0.0
AZ,194,0.0
AR,194,0.0
CA,194,0.0
CO,194,0.0
CT,194,1.3
DC,194,0.05
DE,194,0.15000000000000002
FL,194,0.0
GA,194,0.4
ID,194,0.18
IL,194,0.0
IN,194,0.0
IA,194,0.05
KS,194,0.0
KY,194,0.0
LA,194,0.0
ME,194,1.37
MD,194,0.0
MA,194,1.5
MI,194,0.0
MN,194,0.05
MS,194,0.0
MO,194,0.05
MT,194,0.0
NE,194,0.0
NV,194,0.03
NH,194,1.4000000000000001
NJ,194,0.2
NM,194,0.0
NY,194,0.0
NC,194,0.45
ND,194,0.0
OH,194,0.0
OK,194,0.0
OR,194,0.0
PA,194,0.0
RI,194,1.5
SC,194,0.5
SD,194,0.0
TN,194,0.0
TX,194,0.0
UT,194,0.0
VA,194,0.0
VT,194,0.37
WA,194,0.22999999999999998
WV,194,0.0
WI,194,0.02
WY,194,0.0
ME_CN_E,194,1.25
NH_CN_E,194,0.6500000000000001
VT_CN_E,194,0.35
NY_CN_E,194,0.05
MI_CN_E,194,0.04999999999999999
MN_CN_W,194,0.020000000000000004
ND_CN_W,194,0.0
MT_CN_W,194,0.0
ID_CN_W,194,0.15
WA_CN_W,194,0.19999999999999998
TX_MX_NE,194,0.0
AZ_MX_NW,194,-0.36
CA_MX_NW,194,0.0
TX_MX_SS,194,0.0
MX_NE,194,0.0
MX_NW,194,-0.18
MX_IW,194,0.0
MX_CE,194,-0.0
MX_SS,194,0.0
CN_E,194,0.25
CN_W,194,0.0
AL,195,0.0
AZ,195,0.0
AR,195,0.0
CA,195,0.0
CO,195,0.0
CT,195,1.3
DC,195,0.05
DE,195,0.15000000000000002
FL,195,0.0
GA,195,0.4
ID,195,0.18
IL,195,0.0
IN,195,0.0
IA,195,0.05
KS,195,0.0
KY,195,0.0
LA,195,0.0
ME,195,1.37
MD,195,0.0
MA,195,1.5
MI,195,0.0
MN,195,0.05
MS,195,0.0
MO,195,0.05
MT,195,0.0
NE,195,0.0
NV,195,0.03
NH,195,1.4000000000000001
NJ,195,0.2
NM,195,0.0
NY,195,0.0
NC,195,0.45
ND,195,0.0
OH,195,0.0
OK,195,0.0
OR,195,0.0
PA,195,0.0
RI,195,1.5
SC,195,0.5
SD,195,0.0
TN,195,0.0
TX,195,0.0
UT,195,0.0
VA,195,0.0
VT,195,0.37
WA,195,0.22999999999999998
WV,195,0.0
WI,195,0.02
WY,195,0.0
ME_CN_E,195,1.25
NH_CN_E,195,0.6500000000000001
VT_CN_E,195,0.35
NY_CN_E,195,0.05
MI_CN_E,195,0.04999999999999999
MN_CN_W,195,0.020000000000000004
ND_CN_W,195,0.0
MT_CN_W,195,0.0
ID_CN_W,195,0.15
WA_CN_W,195,0.19999999999999998
TX_MX_NE,195,0.0
AZ_MX_NW,195,-0.36
CA_MX_NW,195,0.0
TX_MX_SS,195,0.0
MX_NE,195,0.0
MX_NW,195,-0.18
MX_IW,195,0.0
MX_CE,195,-0.0
MX_SS,195,0.0
CN_E,195,0.25
CN_W,195,0.0
AL,196,0.0
AZ,196,0.0
AR,196,0.0
CA,196,0.0
CO,196,0.0
CT,196,1.3
DC,196,0.05
DE,196,0.15000000000000002
FL,196,0.0
GA,196,0.4
ID,196,0.18
IL,196,0.0
IN,196,0.0
IA,196,0.05
KS,196,0.0
KY,196,0.0
LA,196,0.0
ME,196,1.37
MD,196,0.0
MA,196,1.5
MI,196,0.0
MN,196,0.05
MS,196,0.0
MO,196,0.05
MT,196,0.0
NE,196,0.0
NV,196,0.03
NH,196,1.4000000000000001
NJ,196,0.2
NM,196,0.0
NY,196,0.0
NC,196,0.45
ND,196,0.0
OH,196,0.0
OK,196,0.0
OR,196,0.0
PA,196,0.0
RI,196,1.5
SC,196,0.5
SD,196,0.0
TN,196,0.0
TX,196,0.0
UT,196,0.0
VA,196,0.0
VT,196,0.37
WA,196,0.22999999999999998
WV,196,0.0
WI,196,0.02
WY,196,0.0
ME_CN_E,196,1.25
NH_CN_E,196,0.6500000000000001
VT_CN_E,196,0.35
NY_CN_E,196,0.05
MI_CN_E,196,0.04999999999999999
MN_CN_W,196,0.020000000000000004
ND_CN_W,196,0.0
MT_CN_W,196,0.0
ID_CN_W,196,0.15
WA_CN_W,196,0.19999999999999998
TX_MX_NE,196,0.0
AZ_MX_NW,196,-0.36
CA_MX_NW,196,0.0
TX_MX_SS,196,0.0
MX_NE,196,0.0
MX_NW,196,-0.18
MX_IW,196,0.0
MX_CE,196,-0.0
MX_SS,196,0.0
CN_E,196,0.25
CN_W,196,0.0
AL,197,0.0
AZ,197,0.0
AR,197,0.0
CA,197,0.0
CO,197,0.0
CT,197,1.3
DC,197,0.05
DE,197,0.15000000000000002
FL,197,0.0
GA,197,0.4
ID,197,0.18
IL,197,0.0
IN,197,0.0
IA,197,0.05
KS,197,0.0
KY,197,0.0
LA,197,0.0
ME,197,1.37
MD,197,0.0
MA,197,1.5
MI,197,0.0
MN,197,0.05
MS,197,0.0
MO,197,0.05
MT,197,0.0
NE,197,0.0
NV,197,0.03
NH,197,1.4000000000000001
NJ,197,0.2
NM,197,0.0
NY,197,0.0
NC,197,0.45
ND,197,0.0
OH,197,0.0
OK,197,0.0
OR,197,0.0
PA,197,0.0
RI,197,1.5
SC,197,0.5
SD,197,0.0
TN,197,0.0
TX,197,0.0
UT,197,0.0
VA,197,0.0
VT,197,0.37
WA,197,0.22999999999999998
WV,197,0.0
WI,197,0.02
WY,197,0.0
ME_CN_E,197,1.25
NH_CN_E,197,0.6500000000000001
VT_CN_E,197,0.35
NY_CN_E,197,0.05
MI_CN_E,197,0.04999999999999999
MN_CN_W,197,0.020000000000000004
ND_CN_W,197,0.0
MT_CN_W,197,0.0
ID_CN_W,197,0.15
WA_CN_W,197,0.19999999999999998
TX_MX_NE,197,0.0
AZ_MX_NW,197,-0.36
CA_MX_NW,197,0.0
TX_MX_SS,197,0.0
MX_NE,197,0.0
MX_NW,197,-0.18
MX_IW,197,0.0
MX_CE,197,-0.0
MX_SS,197,0.0
CN_E,197,0.25
CN_W,197,0.0
AL,198,0.0
AZ,198,0.0
AR,198,0.0
CA,198,0.0
CO,198,0.0
CT,198,1.3
DC,198,0.05
DE,198,0.15000000000000002
FL,198,0.0
GA,198,0.4
ID,198,0.18
IL,198,0.0
IN,198,0.0
IA,198,0.05
KS,198,0.0
KY,198,0.0
LA,198,0.0
ME,198,1.37
MD,198,0.0
MA,198,1.5
MI,198,0.0
MN,198,0.05
MS,198,0.0
MO,198,0.05
MT,198,0.0
NE,198,0.0
NV,198,0.03
NH,198,1.4000000000000001
NJ,198,0.2
NM,198,0.0
NY,198,0.0
NC,198,0.45
ND,198,0.0
OH,198,0.0
OK,198,0.0
OR,198,0.0
PA,198,0.0
RI,198,1.5
SC,198,0.5
SD,198,0.0
TN,198,0.0
TX,198,0.0
UT,198,0.0
VA,198,0.0
VT,198,0.37
WA,198,0.22999999999999998
WV,198,0.0
WI,198,0.02
WY,198,0.0
ME_CN_E,198,1.25
NH_CN_E,198,0.6500000000000001
VT_CN_E,198,0.35
NY_CN_E,198,0.05
MI_CN_E,198,0.04999999999999999
MN_CN_W,198,0.020000000000000004
ND_CN_W,198,0.0
MT_CN_W,198,0.0
ID_CN_W,198,0.15
WA_CN_W,198,0.19999999999999998
TX_MX_NE,198,0.0
AZ_MX_NW,198,-0.36
CA_MX_NW,198,0.0
TX_MX_SS,198,0.0
MX_NE,198,0.0
MX_NW,198,-0.18
MX_IW,198,0.0
MX_CE,198,-0.0
MX_SS,198,0.0
CN_E,198,0.25
CN_W,198,0.0
AL,199,0.0
AZ,199,0.0
AR,199,0.0
CA,199,0.0
CO,199,0.0
CT,199,1.3
DC,199,0.05
DE,199,0.15000000000000002
FL,199,0.0
GA,199,0.4
ID,199,0.18
IL,199,0.0
IN,199,0.0
IA,199,0.05
KS,199,0.0
KY,199,0.0
LA,199,0.0
ME,199,1.37
MD,199,0.0
MA,199,1.5
MI,199,0.0
MN,199,0.05
MS,199,0.0
MO,199,0.05
MT,199,0.0
NE,199,0.0
NV,199,0.03
NH,199,1.4000000000000001
NJ,199,0.2
NM,199,0.0
NY,199,0.0
NC,199,0.45
ND,199,0.0
OH,199,0.0
OK,199,0.0
OR,199,0.0
PA,199,0.0
RI,199,1.5
SC,199,0.5
SD,199,0.0
TN,199,0.0
TX,199,0.0
UT,199,0.0
VA,199,0.0
VT,199,0.37
WA,199,0.22999999999999998
WV,199,0.0
WI,199,0.02
WY,199,0.0
ME_CN_E,199,1.25
NH_CN_E,199,0.6500000000000001
VT_CN_E,199,0.35
NY_CN_E,199,0.05
MI_CN_E,199,0.04999999999999999
MN_CN_W,199,0.020000000000000004
ND_CN_W,199,0.0
MT_CN_W,199,0.0
ID_CN_W,199,0.15
WA_CN_W,199,0.19999999999999998
TX_MX_NE,199,0.0
AZ_MX_NW,199,-0.36
CA_MX_NW,199,0.0
TX_MX_SS,199,0.0
MX_NE,199,0.0
MX_NW,199,-0.18
MX_IW,199,0.0
MX_CE,199,-0.0
MX_SS,199,0.0
CN_E,199,0.25
CN_W,199,0.0
AL,200,0.0
AZ,200,0.0
AR,200,0.0
CA,200,0.0
CO,200,0.0
CT,200,1.3
DC,200,0.05
DE,200,0.15000000000000002
FL,200,0.0
GA,200,0.4
ID,200,0.18
IL,200,0.0
IN,200,0.0
IA,200,0.05
KS,200,0.0
KY,200,0.0
LA,200,0.0
ME,200,1.37
MD,200,0.0
MA,200,1.5
MI,200,0.0
MN,200,0.05
MS,200,0.0
MO,200,0.05
MT,200,0.0
NE,200,0.0
NV,200,0.03
NH,200,1.4000000000000001
NJ,200,0.2
NM,200,0.0
NY,200,0.0
NC,200,0.45
ND,200,0.0
OH,200,0.0
OK,200,0.0
OR,200,0.0
PA,200,0.0
RI,200,1.5
SC,200,0.5
SD,200,0.0
TN,200,0.0
TX,200,0.0
UT,200,0.0
VA,200,0.0
VT,200,0.37
WA,200,0.22999999999999998
WV,200,0.0
WI,200,0.02
WY,200,0.0
ME_CN_E,200,1.25
NH_CN_E,200,0.6500000000000001
VT_CN_E,200,0.35
NY_CN_E,200,0.05
MI_CN_E,200,0.04999999999999999
MN_CN_W,200,0.020000000000000004
ND_CN_W,200,0.0
MT_CN_W,200,0.0
ID_CN_W,200,0.15
WA_CN_W,200,0.19999999999999998
TX_MX_NE,200,0.0
AZ_MX_NW,200,-0.36
CA_MX_NW,200,0.0
TX_MX_SS,200,0.0
MX_NE,200,0.0
MX_NW,200,-0.18
MX_IW,200,0.0
MX_CE,200,-0.0
MX_SS,200,0.0
CN_E,200,0.25
CN_W,200,0.0
AL,201,0.0
AZ,201,0.0
AR,201,0.0
CA,201,0.0
CO,201,0.0
CT,201,1.3
DC,201,0.05
DE,201,0.15000000000000002
FL,201,0.0
GA,201,0.4
ID,201,0.18
IL,201,0.0
IN,201,0.0
IA,201,0.05
KS,201,0.0
KY,201,0.0
LA,201,0.0
ME,201,1.37
MD,201,0.0
MA,201,1.5
MI,201,0.0
MN,201,0.05
MS,201,0.0
MO,201,0.05
MT,201,0.0
NE,201,0.0
NV,201,0.03
NH,201,1.4000000000000001
NJ,201,0.2
NM,201,0.0
NY,201,0.0
NC,201,0.45
ND,201,0.0
OH,201,0.0
OK,201,0.0
OR,201,0.0
PA,201,0.0
RI,201,1.5
SC,201,0.5
SD,201,0.0
TN,201,0.0
TX,201,0.0
UT,201,0.0
VA,201,0.0
VT,201,0.37
WA,201,0.22999999999999998
WV,201,0.0
WI,201,0.02
WY,201,0.0
ME_CN_E,201,1.25
NH_CN_E,201,0.6500000000000001
VT_CN_E,201,0.35
NY_CN_E,201,0.05
MI_CN_E,201,0.04999999999999999
MN_CN_W,201,0.020000000000000004
ND_CN_W,201,0.0
MT_CN_W,201,0.0
ID_CN_W,201,0.15
WA_CN_W,201,0.19999999999999998
TX_MX_NE,201,0.0
AZ_MX_NW,201,-0.36
CA_MX_NW,201,0.0
TX_MX_SS,201,0.0
MX_NE,201,0.0
MX_NW,201,-0.18
MX_IW,201,0.0
MX_CE,201,-0.0
MX_SS,201,0.0
CN_E,201,0.25
CN_W,201,0.0
AL,202,0.0
AZ,202,0.0
AR,202,0.0
CA,202,0.0
CO,202,0.0
CT,202,1.3
DC,202,0.05
DE,202,0.15000000000000002
FL,202,0.0
GA,202,0.4
ID,202,0.18
IL,202,0.0
IN,202,0.0
IA,202,0.05
KS,202,0.0
KY,202,0.0
LA,202,0.0
ME,202,1.37
MD,202,0.0
MA,202,1.5
MI,202,0.0
MN,202,0.05
MS,202,0.0
MO,202,0.05
MT,202,0.0
NE,202,0.0
NV,202,0.03
NH,202,1.4000000000000001
NJ,202,0.2
NM,202,0.0
NY,202,0.0
NC,202,0.45
ND,202,0.0
OH,202,0.0
OK,202,0.0
OR,202,0.0
PA,202,0.0
RI,202,1.5
SC,202,0.5
SD,202,0.0
TN,202,0.0
TX,202,0.0
UT,202,0.0
VA,202,0.0
VT,202,0.37
WA,202,0.22999999999999998
WV,202,0.0
WI,202,0.02
WY,202,0.0
ME_CN_E,202,1.25
NH_CN_E,202,0.6500000000000001
VT_CN_E,202,0.35
NY_CN_E,202,0.05
MI_CN_E,202,0.04999999999999999
MN_CN_W,202,0.020000000000000004
ND_CN_W,202,0.0
MT_CN_W,202,0.0
ID_CN_W,202,0.15
WA_CN_W,202,0.19999999999999998
TX_MX_NE,202,0.0
AZ_MX_NW,202,-0.36
CA_MX_NW,202,0.0
TX_MX_SS,202,0.0
MX_NE,202,0.0
MX_NW,202,-0.18
MX_IW,202,0.0
MX_CE,202,-0.0
MX_SS,202,0.0
CN_E,202,0.25
CN_W,202,0.0
AL,203,0.0
AZ,203,0.0
AR,203,0.0
CA,203,0.0
CO,203,0.0
CT,203,1.3
DC,203,0.05
DE,203,0.15000000000000002
FL,203,0.0
GA,203,0.4
ID,203,0.18
IL,203,0.0
IN,203,0.0
IA,203,0.05
KS,203,0.0
KY,203,0.0
LA,203,0.0
ME,203,1.37
MD,203,0.0
MA,203,1.5
MI,203,0.0
MN,203,0.05
MS,203,0.0
MO,203,0.05
MT,203,0.0
NE,203,0.0
NV,203,0.03
NH,203,1.4000000000000001
NJ,203,0.2
NM,203,0.0
NY,203,0.0
NC,203,0.45
ND,203,0.0
OH,203,0.0
OK,203,0.0
OR,203,0.0
PA,203,0.0
RI,203,1.5
SC,203,0.5
SD,203,0.0
TN,203,0.0
TX,203,0.0
UT,203,0.0
VA,203,0.0
VT,203,0.37
WA,203,0.22999999999999998
WV,203,0.0
WI,203,0.02
WY,203,0.0
ME_CN_E,203,1.25
NH_CN_E,203,0.6500000000000001
VT_CN_E,203,0.35
NY_CN_E,203,0.05
MI_CN_E,203,0.04999999999999999
MN_CN_W,203,0.020000000000000004
ND_CN_W,203,0.0
MT_CN_W,203,0.0
ID_CN_W,203,0.15
WA_CN_W,203,0.19999999999999998
TX_MX_NE,203,0.0
AZ_MX_NW,203,-0.36
CA_MX_NW,203,0.0
TX_MX_SS,203,0.0
MX_NE,203,0.0
MX_NW,203,-0.18
MX_IW,203,0.0
MX_CE,203,-0.0
MX_SS,203,0.0
CN_E,203,0.25
CN_W,203,0.0
AL,204,0.0
AZ,204,0.0
AR,204,0.0
CA,204,0.0
CO,204,0.0
CT,204,1.3
DC,204,0.05
DE,204,0.15000000000000002
FL,204,0.0
GA,204,0.4
ID,204,0.18
IL,204,0.0
IN,204,0.0
IA,204,0.05
KS,204,0.0
KY,204,0.0
LA,204,0.0
ME,204,1.37
MD,204,0.0
MA,204,1.5
MI,204,0.0
MN,204,0.05
MS,204,0.0
MO,204,0.05
MT,204,0.0
NE,204,0.0
NV,204,0.03
NH,204,1.4000000000000001
NJ,204,0.2
NM,204,0.0
NY,204,0.0
NC,204,0.45
ND,204,0.0
OH,204,0.0
OK,204,0.0
OR,204,0.0
PA,204,0.0
RI,204,1.5
SC,204,0.5
SD,204,0.0
TN,204,0.0
TX,204,0.0
UT,204,0.0
VA,204,0.0
VT,204,0.37
WA,204,0.22999999999999998
WV,204,0.0
WI,204,0.02
WY,204,0.0
ME_CN_E,204,1.25
NH_CN_E,204,0.6500000000000001
VT_CN_E,204,0.35
NY_CN_E,204,0.05
MI_CN_E,204,0.04999999999999999
MN_CN_W,204,0.020000000000000004
ND_CN_W,204,0.0
MT_CN_W,204,0.0
ID_CN_W,204,0.15
WA_CN_W,204,0.19999999999999998
TX_MX_NE,204,0.0
AZ_MX_NW,204,-0.36
CA_MX_NW,204,0.0
TX_MX_SS,204,0.0
MX_NE,204,0.0
MX_NW,204,-0.18
MX_IW,204,0.0
MX_CE,204,-0.0
MX_SS,204,0.0
CN_E,204,0.25
CN_W,204,0.0
AL,205,0.0
AZ,205,0.0
AR,205,0.0
CA,205,0.0
CO,205,0.0
CT,205,1.3
DC,205,0.05
DE,205,0.15000000000000002
FL,205,0.0
GA,205,0.4
ID,205,0.18
IL,205,0.0
IN,205,0.0
IA,205,0.05
KS,205,0.0
KY,205,0.0
LA,205,0.0
ME,205,1.37
MD,205,0.0
MA,205,1.5
MI,205,0.0
MN,205,0.05
MS,205,0.0
MO,205,0.05
MT,205,0.0
NE,205,0.0
NV,205,0.03
NH,205,1.4000000000000001
NJ,205,0.2
NM,205,0.0
NY,205,0.0
NC,205,0.45
ND,205,0.0
OH,205,0.0
OK,205,0.0
OR,205,0.0
PA,205,0.0
RI,205,1.5
SC,205,0.5
SD,205,0.0
TN,205,0.0
TX,205,0.0
UT,205,0.0
VA,205,0.0
VT,205,0.37
WA,205,0.22999999999999998
WV,205,0.0
WI,205,0.02
WY,205,0.0
ME_CN_E,205,1.25
NH_CN_E,205,0.6500000000000001
VT_CN_E,205,0.35
NY_CN_E,205,0.05
MI_CN_E,205,0.04999999999999999
MN_CN_W,205,0.020000000000000004
ND_CN_W,205,0.0
MT_CN_W,205,0.0
ID_CN_W,205,0.15
WA_CN_W,205,0.19999999999999998
TX_MX_NE,205,0.0
AZ_MX_NW,205,-0.36
CA_MX_NW,205,0.0
TX_MX_SS,205,0.0
MX_NE,205,0.0
MX_NW,205,-0.18
MX_IW,205,0.0
MX_CE,205,-0.0
MX_SS,205,0.0
CN_E,205,0.25
CN_W,205,0.0
AL,206,0.0
AZ,206,0.0
AR,206,0.0
CA,206,0.0
CO,206,0.0
CT,206,1.3
DC,206,0.05
DE,206,0.15000000000000002
FL,206,0.0
GA,206,0.4
ID,206,0.18
IL,206,0.0
IN,206,0.0
IA,206,0.05
KS,206,0.0
KY,206,0.0
LA,206,0.0
ME,206,1.37
MD,206,0.0
MA,206,1.5
MI,206,0.0
MN,206,0.05
MS,206,0.0
MO,206,0.05
MT,206,0.0
NE,206,0.0
NV,206,0.03
NH,206,1.4000000000000001
NJ,206,0.2
NM,206,0.0
NY,206,0.0
NC,206,0.45
ND,206,0.0
OH,206,0.0
OK,206,0.0
OR,206,0.0
PA,206,0.0
RI,206,1.5
SC,206,0.5
SD,206,0.0
TN,206,0.0
TX,206,0.0
UT,206,0.0
VA,206,0.0
VT,206,0.37
WA,206,0.22999999999999998
WV,206,0.0
WI,206,0.02
WY,206,0.0
ME_CN_E,206,1.25
NH_CN_E,206,0.6500000000000001
VT_CN_E,206,0.35
NY_CN_E,206,0.05
MI_CN_E,206,0.04999999999999999
MN_CN_W,206,0.020000000000000004
ND_CN_W,206,0.0
MT_CN_W,206,0.0
ID_CN_W,206,0.15
WA_CN_W,206,0.19999999999999998
TX_MX_NE,206,0.0
AZ_MX_NW,206,-0.36
CA_MX_NW,206,0.0
TX_MX_SS,206,0.0
MX_NE,206,0.0
MX_NW,206,-0.18
MX_IW,206,0.0
MX_CE,206,-0.0
MX_SS,206,0.0
CN_E,206,0.25
CN_W,206,0.0
AL,207,0.0
AZ,207,0.0
AR,207,0.0
CA,207,0.0
CO,207,0.0
CT,207,4.5
DC,207,0.3
DE,207,0.7
FL,207,0.0
GA,207,0.45000000000000007
ID,207,0.15000000000000002
IL,207,0.0
IN,207,0.0
IA,207,0.05
KS,207,0.0
KY,207,0.0
LA,207,0.0
ME,207,4.489999999999999
MD,207,0.0
MA,207,4.72
MI,207,0.0
MN,207,0.04
MS,207,0.0
MO,207,0.05
MT,207,0.0
NE,207,0.0
NV,207,0.03
NH,207,4.52
NJ,207,0.2
NM,207,0.0
NY,207,0.0
NC,207,0.5
ND,207,0.0
OH,207,0.0
OK,207,0.0
OR,207,0.0
PA,207,0.0
RI,207,4.7
SC,207,0.55
SD,207,0.0
TN,207,0.0
TX,207,0.0
UT,207,0.0
VA,207,0.0
VT,207,0.4
WA,207,0.2
WV,207,0.0
WI,207,0.05
WY,207,0.0
ME_CN_E,207,4.28
NH_CN_E,207,3.0199999999999996
VT_CN_E,207,0.38
NY_CN_E,207,0.08000000000000002
MI_CN_E,207,0.08
MN_CN_W,207,0.010000000000000002
ND_CN_W,207,0.0
MT_CN_W,207,0.0
ID_CN_W,207,0.12000000000000002
WA_CN_W,207,0.17
TX_MX_NE,207,0.0
AZ_MX_NW,207,-0.33999999999999997
CA_MX_NW,207,0.02
TX_MX_SS,207,0.0
MX_NE,207,0.0
MX_NW,207,-0.16
MX_IW,207,0.0
MX_CE,207,-0.0
MX_SS,207,0.0
CN_E,207,0.28
CN_W,207,0.0
AL,208,0.0
AZ,208,0.0
AR,208,0.0
CA,208,0.0
CO,208,0.0
CT,208,2.78
DC,208,0.15
DE,208,0.5
FL,208,0.0
GA,208,0.4
ID,208,0.18
IL,208,0.0
IN,208,0.0
IA,208,0.05
KS,208,0.0
KY,208,0.0
LA,208,0.0
ME,208,2.77
MD,208,0.0
MA,208,3.0
MI,208,0.0
MN,208,0.04
MS,208,0.0
MO,208,0.05
MT,208,0.0
NE,208,0.0
NV,208,0.03
NH,208,2.8
NJ,208,0.2
NM,208,0.0
NY,208,0.0
NC,208,0.5
ND,208,0.0
OH,208,0.0
OK,208,0.0
OR,208,0.0
PA,208,0.0
RI,208,2.98
SC,208,0.5
SD,208,0.0
TN,208,0.0
TX,208,0.0
UT,208,0.0
VA,208,0.0
VT,208,0.0
WA,208,0.22999999999999998
WV,208,0.0
WI,208,0.02
WY,208,0.0
ME_CN_E,208,2.65
NH_CN_E,208,1.2999999999999998
VT_CN_E,208,0.0
NY_CN_E,208,0.08000000000000002
MI_CN_E,208,0.08
MN_CN_W,208,0.010000000000000002
ND_CN_W,208,0.0
MT_CN_W,208,0.0
ID_CN_W,208,0.15
WA_CN_W,208,0.19999999999999998
TX_MX_NE,208,0.0
AZ_MX_NW,208,-0.36
CA_MX_NW,208,0.0
TX_MX_SS,208,0.0
MX_NE,208,0.0
MX_NW,208,-0.18
MX_IW,208,0.0
MX_CE,208,-0.0
MX_SS,208,0.0
CN_E,208,0.28
CN_W,208,0.0
AL,209,0.0
AZ,209,0.0
AR,209,0.0
CA,209,0.0
CO,209,0.0
CT,209,2.41
DC,209,0.05
DE,209,0.5
FL,209,0.0
GA,209,0.4
ID,209,0.18
IL,209,0.0
IN,209,0.0
IA,209,0.05
KS,209,0.0
KY,209,0.0
LA,209,0.0
ME,209,2.4000000000000004
MD,209,0.0
MA,209,2.6300000000000003
MI,209,0.0
MN,209,0.05
MS,209,0.0
MO,209,0.05
MT,209,0.0
NE,209,0.0
NV,209,0.03
NH,209,2.43
NJ,209,0.2
NM,209,0.0
NY,209,0.0
NC,209,0.5
ND,209,0.0
OH,209,0.0
OK,209,0.0
OR,209,0.0
PA,209,0.0
RI,209,2.6100000000000003
SC,209,0.5
SD,209,0.0
TN,209,0.0
TX,209,0.0
UT,209,0.0
VA,209,0.0
VT,209,0.4
WA,209,0.22999999999999998
WV,209,0.0
WI,209,0.02
WY,209,0.0
ME_CN_E,209,2.2800000000000002
