Date,AK,CA,GA,ID,LA,MA,MD,ME,MI,MN,MT,ND,NH,NY,TX,VT,WA
2019-05-12,0.0,1.2825776409893284,0.0,2136.523763524204,0.0,53.37605537091963,0.0,51.742466616956,40.34676405645325,999.2092065277178,916.1266581424342,1243.0601061519435,255.899380251342,131.03509649585013,1.1591086394006103,30.57188261739191,834.9172096838113
2019-05-13,0.0,1.2975637404325295,0.0,2137.412757221146,0.0,50.33440515676796,0.0,51.618909420875895,40.767444261117014,996.6001114148758,918.2570631974913,1242.791425571478,254.68292536590556,126.5125587193838,1.1578264395782645,30.16587858111892,837.4683586078838
2019-05-14,0.0,1.3125498398757312,0.0,2138.3017509180877,0.0,47.292754942616284,0.0,51.495352224795795,41.18812446578076,993.9910163020339,920.3874682525484,1242.5227449910124,253.46647048046907,121.9900209429175,1.1565442397559187,29.759874544845935,840.0195075319564
2019-05-15,0.0,1.3275359393189323,0.0,2139.19074461503,0.0,44.25110472846461,0.0,51.371795028715695,41.608804670444506,991.381921189192,922.5178733076054,1242.2540644105466,252.2500155950326,117.46748316645117,1.155262039933573,29.35387050857295,842.570656456029
2019-05-16,0.0,1.3425220387621337,0.0,2140.0797383119716,0.0,41.20945451431296,0.0,51.248237832635596,42.02948487510827,988.7728260763502,924.6482783626627,1241.9853838300808,251.0335607095961,112.94494538998488,1.153979840111226,28.947866472299967,845.1218053801017
2019-05-17,0.0,1.3587120076896915,0.0,2143.289535326775,0.0,38.26592204900488,0.0,51.18278669874972,42.48870067103893,987.2887509939469,927.7509124542721,1243.0772756001804,250.11240805000742,108.62470624868607,1.153979840111226,28.580556683901076,848.5510148091905
2019-05-18,0.0,1.3766455117325254,0.0,2148.927128893266,0.0,35.32238958369681,0.0,51.17325992259522,43.00175925143419,986.880226772569,931.9291967188205,1245.5661361131813,249.45585252761362,104.36275777117815,1.155262039933573,28.239697483762978,852.9725917242653
2019-05-19,0.0,1.394579015775359,0.0,2154.564722459757,0.0,32.378857118388744,0.0,51.16373314644072,43.51481783182944,986.4717025511909,936.1074809833689,1248.0549966261822,248.79929700521978,100.10080929367027,1.1565442397559185,27.898838283624876,857.3941686393403
2019-05-20,0.0,1.4125125198181927,0.0,2160.2023160262484,0.0,29.43532465308068,0.0,51.15420637028622,44.0278764122247,986.0631783298129,940.2857652479173,1250.5438571391833,248.1427414828259,95.83886081616235,1.1578264395782647,27.557979083486778,861.8157455544149
2019-05-21,0.0,1.4304460238610264,0.0,2165.8399095927393,0.0,26.49179218777261,0.0,51.14467959413172,44.54093499261996,985.6546541084349,944.4640495124656,1253.0327176521841,247.4861859604321,91.57691233865444,1.15910863940061,27.21711988334868,866.2373224694898
2019-05-22,0.0,1.4483795279038603,0.0,2171.4775031592308,0.0,23.548259722464543,0.0,51.13515281797723,45.05399357301521,985.2461298870569,948.6423337770141,1255.521578165185,246.82963043803827,87.31496386114655,1.1603908392229558,26.87626068321058,870.6588993845646
2019-05-23,0.0,1.4663130319466937,0.0,2177.1150967257217,0.0,20.60472725715648,0.0,51.12562604182273,45.56705215341047,984.837605665679,952.8206180415625,1258.0104386781861,246.1730749156444,83.05301538363864,1.161673039045302,26.53540148307248,875.0804762996396
2019-05-24,0.0,1.4842465359895274,0.0,2182.752690292213,0.0,17.661194791848406,0.0,51.11609926566823,46.080110733805725,984.429081444301,956.9989023061108,1260.4992991911872,245.51651939325058,78.79106690613072,1.1629552388676476,26.194542282934382,879.5020532147142
2019-05-25,0.0,1.5021800400323615,0.0,2188.3902838587046,0.0,14.71766232654034,0.0,51.10657248951373,46.59316931420098,984.020557222923,961.1771865706593,1262.988159704188,244.85996387085675,74.52911842862282,1.1642374386899934,25.853683082796287,883.9236301297892
2019-05-26,0.0,1.5201135440751952,0.0,2194.027877425195,0.0,11.774129861232272,0.0,51.097045713359236,47.106227894596245,983.6120330015448,965.3554708352077,1265.4770202171892,244.2034083484629,70.26716995111491,1.1655196385123392,25.512823882658186,888.345207044864
2019-05-27,0.0,1.5380470481180286,0.0,2199.665470991687,0.0,8.830597395924203,0.0,51.08751893720474,47.619286474991505,983.2035087801669,969.5337550997559,1267.9658807301903,243.54685282606903,66.00522147360702,1.166801838334685,25.171964682520088,892.766783959939
2019-05-28,0.0,1.5559805521608623,0.0,2205.3030645581775,0.0,5.887064930616137,0.0,51.07799216105024,48.13234505538676,982.794984558789,973.7120393643044,1270.4547412431912,242.89029730367523,61.74327299609911,1.1680840381570308,24.831105482381986,897.1883608750137
2019-05-29,0.0,1.5739140562036962,0.0,2210.940658124669,0.0,2.943532465308068,0.0,51.068465384895745,48.64540363578202,982.3864603374109,977.8903236288527,1272.9436017561923,242.23374178128137,57.48132451859121,1.1693662379793768,24.49024628224389,901.6099377900886
2019-05-30,0.0,1.5918475602465298,0.0,2216.57825169116,0.0,0.0,0.0,51.05893860874124,49.15846221617727,981.9779361160329,982.0686078934011,1275.4324622691931,241.57718625888754,53.2193760410833,1.1706484378017226,24.149387082105793,906.0315147051635
2019-05-31,0.0,1.593591095361805,0.0,2219.0060482428485,0.0,0.0,0.0,51.11486296647261,49.21230500064186,983.0534869770581,983.1442580663403,1276.8294310120948,241.84178339608235,53.277666704874186,1.1719306376240681,24.175837670366587,907.0238821911494
2019-06-01,0.0,1.5786049959186037,0.0,2223.8561572709227,0.0,0.0,0.0,51.24856508830502,49.593557586463085,980.9029233532972,987.6604198870101,1267.9981266567343,241.4058936692543,54.06840796277992,1.1721087209327277,24.086098427603243,908.1398475295181
2019-06-02,0.0,1.5636188964754025,0.0,2228.7062662989965,0.0,0.0,0.0,51.382267210137435,49.97481017228431,978.7523597295362,992.1765817076799,1259.1668223013733,240.97000394242627,54.85914922068565,1.1722868042413865,23.996359184839893,909.255812867887
2019-06-03,0.0,1.5486327970322011,0.0,2233.5563753270712,0.0,0.0,0.0,51.51596933196985,50.35606275810553,976.6017961057753,996.6927435283498,1250.3355179460127,240.5341142155982,55.64989047859138,1.1724648875500456,23.906619942076553,910.3717782062558
2019-06-04,0.0,1.5336466975890002,0.0,2238.4064843551455,0.0,0.0,0.0,51.649671453802256,50.737315343926745,974.4512324820142,1001.2089053490195,1241.5042135906522,240.09822448877017,56.44063173649711,1.172642970858705,23.816880699313213,911.4877435446244
2019-06-05,0.0,1.5186605981457983,0.0,2243.2565933832198,0.0,0.0,0.0,51.78337357563467,51.11856792974797,972.3006688582532,1005.7250671696893,1232.6729092352912,239.6623347619421,57.231372994402825,1.1728210541673638,23.72714145654986,912.6037088829933
2019-06-06,0.0,1.5036744987025974,0.0,2248.106702411294,0.0,0.0,0.0,51.917075697467084,51.49982051556918,970.1501052344922,1010.2412289903591,1223.8416048799304,239.226445035114,58.022114252308555,1.172999137476023,23.63740221378652,913.7196742213621
2019-06-07,0.0,1.4886883992593962,0.0,2252.9568114393687,0.0,0.0,0.0,52.05077781929949,51.88107310139041,967.9995416107313,1014.7573908110288,1215.0103005245699,238.79055530828597,58.812855510214284,1.1731772207846822,23.547662971023172,914.8356395597308
2019-06-08,0.0,1.4737022998161948,0.0,2257.8069204674425,0.0,0.0,0.0,52.1844799411319,52.26232568721163,965.8489779869703,1019.2735526316986,1206.1789961692093,238.3546655814579,59.60359676812001,1.1733553040933413,23.45792372825983,915.9516048980996
